0.392986	0.904165
0.559832	0.811057
0.506429	0.515457
0.668342	0.283291
0.127238	0.924423
0.777115	0.075430
0.934301	0.151661
0.475079	0.791360
0.099605	0.810017
0.523862	0.546779
0.426728	0.923170
0.316404	0.432801
0.853856	0.883919
0.904695	0.963600
0.640059	0.388332
0.927125	0.189055
0.916886	0.741143
0.531449	0.834945
0.175036	0.588626
0.872531	0.093636
0.184289	0.542895
0.514059	0.999349
0.130144	0.785700
0.308096	0.419931
0.305879	0.862857
0.023053	0.253197
0.502063	0.440672
0.348362	0.294342
0.357385	0.533043
0.773656	0.661021
0.182331	0.658528
0.678811	0.532847
0.554376	0.811963
0.750751	0.271779
0.410020	0.362631
0.221789	0.174020
0.351234	0.160100
0.287164	0.740554
0.675256	0.242543
0.321747	0.070080
0.209320	0.961257
0.514580	0.579446
0.473984	0.973245
0.871381	0.098360
0.350620	0.742507
0.254646	0.728803
0.598598	0.283717
0.149456	0.595494
0.381584	0.795094
0.446213	0.907906
0.877485	0.546701
0.305011	0.878844
0.115835	0.828114
0.620907	0.977106
0.621553	0.659780
0.996651	0.812246
0.882437	0.287488
0.707507	0.182931
0.592732	0.183923
0.546135	0.597257
0.278599	0.896997
0.888085	0.378692
0.650575	0.148753
0.708809	0.467774
0.541921	0.383040
0.843073	0.831242
0.867788	0.380235
0.013407	0.932764
0.610297	0.850808
0.497362	0.887557
0.264186	0.626662
0.756692	0.565939
0.243066	0.271467
0.743112	0.634637
0.229739	0.697475
0.948670	0.618075
0.907459	0.103477
0.845802	0.035761
0.260194	0.367325
0.342020	0.321793
0.931768	0.286321
0.101054	0.202949
0.067460	0.238841
0.342363	0.984892
0.669114	0.582750
0.124595	0.927852
0.333795	0.752860
0.923538	0.553890
0.775936	0.844777
0.756904	0.835115
0.557225	0.651801
0.248670	0.043454
0.219655	0.732546
0.635584	0.182244
0.226160	0.912213
0.478505	0.506739
0.267664	0.089908
0.075765	0.044282
0.568151	0.906040
0.403859	0.346419
0.880510	0.119465
0.632982	0.095143
0.395605	0.359227
0.304710	0.209962
0.345736	0.699753
0.985108	0.699986
0.764118	0.932340
0.898595	0.236897
0.445951	0.060465
0.465874	0.446758
0.394627	0.286152
0.890783	0.982306
0.984799	0.136285
0.097609	0.087102
0.931958	0.835385
0.677938	0.427196
0.291681	0.924927
0.728864	0.745422
0.828824	0.074601
0.325098	0.771645
0.372500	0.727581
0.714311	0.830356
0.610547	0.493428
0.000532	0.799223
0.839356	0.539650
0.134785	0.118446
0.451711	0.835073
0.536718	0.669869
0.960182	0.686051
0.057619	0.097822
0.047225	0.266373
0.451940	0.496606
0.142000	0.887722
0.530711	0.057378
0.245160	0.498153
0.635641	0.919552
0.714558	0.245492
0.639868	0.544769
0.950828	0.269553
0.382149	0.104672
0.640439	0.195780
0.118632	0.877731
0.962439	0.146584
0.610777	0.473995
0.053973	0.415652
0.343921	0.256969
0.150552	0.432613
0.590111	0.680885
0.597494	0.578446
0.525621	0.223951
0.961013	0.831350
0.690362	0.379456
0.652066	0.615753
0.722117	0.563680
0.211663	0.174898
0.698714	0.091612
0.116897	0.040396
0.908362	0.411262
0.299491	0.362877
0.112628	0.371837
0.856367	0.666701
0.814863	0.585463
0.834732	0.353659
0.325067	0.396629
0.835564	0.057684
0.555698	0.134045
0.847856	0.016723
0.506904	0.903647
0.732384	0.576199
0.636452	0.313207
0.344450	0.580794
0.899055	0.138077
0.891039	0.611942
0.338211	0.193097
0.331553	0.326965
0.447533	0.785927
0.452402	0.622016
0.119912	0.912439
0.723023	0.463022
0.795915	0.714743
0.203239	0.580063
0.847491	0.930216
0.082235	0.689506
0.122535	0.861861
0.888903	0.826568
0.006054	0.573361
0.821659	0.391910
0.347207	0.817915
0.528453	0.062130
0.959319	0.930577
0.910009	0.258183
0.597396	0.004275
0.106251	0.427068
0.414224	0.791704
0.954336	0.396028
0.131692	0.977474
0.508527	0.435435
0.693422	0.280777
0.003900	0.363966
0.279045	0.590619
0.730434	0.844696
0.667945	0.442797
0.414430	0.923898
0.189497	0.309430
0.852864	0.280613
0.152953	0.523525
0.874840	0.865508
0.122376	0.870217
0.792651	0.307865
0.966432	0.761304
0.450927	0.629214
0.769451	0.258077
0.272020	0.876430
0.147590	0.481058
0.151200	0.636208
0.554974	0.079543
0.895669	0.597725
0.607007	0.885596
0.243813	0.324875
0.378399	0.167354
0.291842	0.111603
0.756741	0.458675
0.510924	0.130754
0.212693	0.851655
0.013220	0.318043
0.044223	0.526378
0.100579	0.090024
0.751458	0.048797
0.871994	0.526090
0.145096	0.631887
0.342660	0.349282
0.894773	0.910156
0.183100	0.725560
0.309613	0.984146
0.849889	0.004797
0.642428	0.207722
0.813041	0.654388
0.996275	0.733340
0.587971	0.871219
0.894396	0.478719
0.376549	0.719157
0.610730	0.978447
0.873712	0.416531
0.083564	0.831216
0.948136	0.698038
0.605402	0.520513
0.136209	0.032010
0.260354	0.535533
0.139467	0.698336
0.274963	0.405562
0.139239	0.776507
0.567537	0.516464
0.307316	0.842203
0.586299	0.723638
0.196163	0.038956
0.154525	0.030584
0.570550	0.151554
0.017845	0.019342
0.269473	0.964827
0.420479	0.034829
0.430851	0.928983
0.034931	0.236754
0.912754	0.244483
0.987647	0.145281
0.346475	0.736501
0.958225	0.986442
0.179857	0.704270
0.286118	0.138156
0.137059	0.985923
0.991831	0.381526
0.414247	0.414921
0.736516	0.015477
0.287728	0.146124
0.468999	0.248739
0.807260	0.652779
0.617662	0.324742
0.051016	0.470887
0.692251	0.165331
0.232165	0.178645
0.952327	0.855484
0.992926	0.807918
0.605641	0.593241
0.629848	0.261674
0.140517	0.703413
0.284494	0.350845
0.023475	0.623066
0.747931	0.681742
0.673855	0.537818
0.088639	0.948710
0.091342	0.258773
0.455175	0.162965
0.831983	0.065622
0.701576	0.457852
0.189111	0.533188
0.108788	0.483263
0.192572	0.938853
0.774504	0.799262
0.912816	0.913263
0.927679	0.907468
0.832467	0.521294
0.173239	0.936045
0.676345	0.228965
0.860723	0.396767
0.567428	0.134231
0.611759	0.918364
0.020608	0.889138
0.361392	0.350666
0.501696	0.970354
0.852791	0.844892
0.132359	0.125535
0.257968	0.790343
0.654214	0.605714
0.193551	0.307562
0.041149	0.225857
0.518600	0.656126
0.595394	0.419150
0.413965	0.288887
0.669383	0.440687
0.015243	0.670985
0.632841	0.089100
0.727047	0.730385
0.861854	0.216981
0.948554	0.655884
0.474238	0.644211
0.035122	0.331265
0.201664	0.100627
0.610627	0.890905
0.667455	0.187345
0.497015	0.006403
0.884098	0.014046
0.985471	0.456939
0.493225	0.839058
0.014691	0.502322
0.037340	0.028652
0.563152	0.905743
0.959750	0.810432
0.380200	0.968178
0.305695	0.007033
0.308166	0.605413
0.523053	0.079203
0.121366	0.379688
0.136544	0.290592
0.698163	0.932817
0.795410	0.612451
0.539200	0.200706
0.203751	0.457502
0.356784	0.994127
0.753736	0.860310
0.807399	0.698679
0.217685	0.990300
0.698040	0.671005
0.070822	0.930392
0.623502	0.631255
0.153289	0.645484
0.397768	0.069398
0.551181	0.485991
0.088931	0.975585
0.482586	0.428903
0.053404	0.020462
0.566430	0.725560
0.550741	0.103689
0.106590	0.012734
0.245078	0.249980
0.750067	0.260981
0.775635	0.091504
0.515141	0.978616
0.129901	0.282546
0.557270	0.111177
0.847053	0.017916
0.247348	0.013324
0.860404	0.059228
0.804829	0.352549
0.466006	0.648614
0.637391	0.024907
0.492844	0.478176
0.479061	0.446595
0.243802	0.756903
0.760617	0.805113
0.594624	0.367122
0.531502	0.689926
0.553084	0.403310
0.813522	0.243873
0.815011	0.679865
0.697286	0.219024
0.222596	0.826736
0.950833	0.879074
0.649324	0.874190
0.567288	0.179618
0.944108	0.432114
0.841396	0.354112
0.039613	0.726656
0.491065	0.382438
0.854809	0.791501
0.828162	0.941157
0.037623	0.512129
0.312990	0.249428
0.234967	0.050037
0.994418	0.755583
0.882354	0.281739
0.392834	0.173294
0.149360	0.315824
0.273195	0.727157
0.273632	0.955862
0.129204	0.750892
0.495133	0.111704
0.584771	0.803490
0.195377	0.116788
0.710533	0.406996
0.596134	0.674184
0.438410	0.926691
0.705450	0.792372
0.647815	0.389139
0.457309	0.982778
0.725659	0.487517
0.371603	0.384633
0.182822	0.734192
0.820949	0.299874
0.684826	0.931017
0.506330	0.172596
0.395091	0.026090
0.989849	0.121211
0.484301	0.051278
0.000968	0.569663
0.492727	0.191269
0.682672	0.313767
0.554983	0.561040
0.906505	0.512444
0.671505	0.547250
0.159539	0.800057
0.211134	0.743515
0.187366	0.209594
0.399669	0.098136
0.741558	0.893536
0.236627	0.758828
0.970357	0.787720
0.407223	0.884235
0.905904	0.552670
0.589471	0.379817
0.079224	0.253481
0.217301	0.355569
0.630895	0.745415
0.087016	0.932936
0.589402	0.792956
0.422239	0.976517
0.107247	0.986862
0.069358	0.988775
0.161406	0.971540
0.715967	0.610522
0.310903	0.042249
0.799798	0.195528
0.054759	0.016617
0.016667	0.705683
0.683825	0.257047
0.198018	0.954059
0.430425	0.803758
0.756038	0.804825
0.365703	0.595675
0.618804	0.815482
0.562980	0.974561
0.287057	0.208235
0.025482	0.405739
0.026803	0.046969
0.382155	0.385311
0.112239	0.494071
0.351201	0.908779
0.448510	0.330842
0.269735	0.214033
0.733448	0.122277
0.905303	0.630328
0.406592	0.730294
0.279825	0.335428
0.788228	0.526784
0.787951	0.285123
0.890731	0.479842
0.449629	0.153240
0.352200	0.532061
0.743505	0.028066
0.957800	0.298230
0.925752	0.435982
0.166499	0.819713
0.482854	0.124963
0.621572	0.093005
0.800819	0.890978
0.992810	0.158635
0.137182	0.532434
0.655459	0.636390
0.539851	0.287708
0.889885	0.758015
0.268433	0.356451
0.832165	0.113541
0.140938	0.770779
0.092102	0.828476
0.558012	0.571923
0.156668	0.709186
0.505424	0.820945
0.200662	0.717236
0.835296	0.259431
0.704761	0.101373
0.984493	0.162087
0.572400	0.148201
0.117773	0.849078
0.084926	0.091314
0.922818	0.189580
0.839289	0.226621
0.429457	0.467061
0.124003	0.152308
0.531899	0.203941
0.771265	0.440240
0.440511	0.694116
0.172338	0.101256
0.133148	0.064565
0.762268	0.050983
0.766871	0.959134
0.521730	0.861134
0.247002	0.102885
0.193117	0.309567
0.923893	0.369400
0.680310	0.072592
0.595121	0.744195
0.950415	0.294285
0.291742	0.195096
0.327859	0.078109
0.179377	0.544041
0.984623	0.469915
0.561683	0.751021
0.405476	0.115008
0.293163	0.523253
0.561191	0.729367
0.563837	0.532363
0.780683	0.807363
0.946108	0.135617
0.135599	0.034824
0.829541	0.737734
0.237536	0.559261
0.206783	0.864338
0.042191	0.453379
0.936576	0.384522
0.561146	0.332890
0.814431	0.670394
0.884689	0.371548
0.793376	0.805428
0.236347	0.243159
0.244439	0.209929
0.686710	0.114914
0.166655	0.365765
0.757769	0.479311
0.564241	0.707827
0.645841	0.159797
0.543278	0.278805
0.448437	0.064098
0.041483	0.023345
0.625631	0.619144
0.501424	0.032993
0.693580	0.051672
0.794104	0.586652
0.536957	0.894909
0.075153	0.308014
0.539471	0.754185
0.976075	0.724066
0.686224	0.941773
0.834252	0.857668
0.685358	0.305216
0.557498	0.791943
0.381863	0.808828
0.676653	0.802106
0.935614	0.090915
0.129085	0.028827
0.615347	0.805512
0.303679	0.470701
0.988391	0.911057
0.164747	0.372539
0.118948	0.832687
0.050019	0.997440
0.067235	0.417611
0.146503	0.127992
0.346473	0.472692
0.781859	0.956338
0.710729	0.864204
0.772620	0.912178
0.725528	0.454420
0.046102	0.523525
0.396975	0.756233
0.402497	0.673870
0.926587	0.643287
0.814170	0.476948
0.464023	0.903004
0.811180	0.935981
0.382049	0.145765
0.332548	0.974467
0.740345	0.721692
0.252888	0.880391
0.813020	0.463686
0.760798	0.694471
0.486361	0.616887
0.350964	0.546593
0.768494	0.318359
0.765515	0.814808
0.500205	0.508025
0.029016	0.775701
0.552626	0.759906
0.917901	0.862561
0.755610	0.222105
0.130478	0.373833
0.699457	0.485616
0.478891	0.007942
0.476638	0.898462
0.857552	0.677774
0.471712	0.615629
0.678676	0.194997
0.220137	0.937683
0.174559	0.659623
0.653054	0.640869
0.135584	0.184121
0.521021	0.652619
0.486011	0.526304
0.820776	0.800115
0.997247	0.827973
0.139186	0.525916
0.200495	0.633947
0.608799	0.653078
0.720221	0.898515
0.599082	0.728358
0.803406	0.469398
0.201999	0.745855
0.746927	0.944508
0.123433	0.439887
0.705516	0.618239
0.280666	0.616835
0.217835	0.472420
0.838673	0.975804
0.170976	0.072991
0.273334	0.255642
0.582064	0.724037
0.452540	0.272168
0.606233	0.001304
0.108311	0.215589
0.035172	0.183256
0.068198	0.429837
0.130188	0.603729
0.150678	0.581118
0.162795	0.798319
0.223609	0.806529
0.516156	0.606876
0.415628	0.190327
0.463700	0.323599
0.893913	0.624075
0.432181	0.939107
0.030528	0.319215
0.103899	0.470880
0.342554	0.500375
0.129213	0.667163
0.580055	0.347189
0.443353	0.530354
0.246430	0.106654
0.844251	0.419004
0.132417	0.788836
0.868101	0.324720
0.985283	0.188789
0.951708	0.011629
0.331255	0.822577
0.356356	0.783586
0.792874	0.349646
0.976353	0.659114
0.586336	0.046761
0.191126	0.954012
0.012379	0.357730
0.495501	0.369062
0.293128	0.158251
0.068345	0.652670
0.896075	0.885699
0.616145	0.672802
0.267685	0.051796
0.151567	0.384699
0.394787	0.701402
0.317726	0.658991
0.285818	0.912560
0.152925	0.328288
0.239652	0.107006
0.422258	0.515907
0.471487	0.196514
0.096973	0.025036
0.261375	0.364696
0.931564	0.733942
0.161377	0.086508
0.269940	0.827538
0.000193	0.886836
0.302916	0.560402
0.791957	0.280140
0.232198	0.453667
0.327117	0.846343
0.555705	0.578013
0.774743	0.319942
0.977924	0.511368
0.956088	0.169010
0.269999	0.467189
0.090561	0.141442
0.416608	0.650645
0.583481	0.874546
0.449448	0.730835
0.309233	0.423214
0.132147	0.567451
0.770941	0.639175
0.516520	0.251009
0.940061	0.606510
0.632557	0.349102
0.202344	0.004420
0.644644	0.185141
0.891226	0.460883
0.743718	0.018121
0.880786	0.257856
0.007160	0.949570
0.756734	0.803862
0.806174	0.119505
0.627335	0.098432
0.098215	0.260146
0.394043	0.579509
0.895593	0.609749
0.490047	0.495134
0.805087	0.575739
0.933143	0.459816
0.675751	0.318513
0.981525	0.815684
0.526971	0.175442
0.590761	0.223586
0.562196	0.133217
0.812151	0.008708
0.669918	0.936702
0.139202	0.422574
0.791738	0.088576
0.080928	0.949512
0.236137	0.141911
0.927556	0.916950
0.591465	0.470343
0.882174	0.409391
0.054573	0.317728
0.850631	0.826318
0.823544	0.686127
0.825689	0.238452
0.074228	0.999037
0.809157	0.002948
0.709757	0.307481
0.062592	0.018334
0.720429	0.293358
0.515413	0.011726
0.293020	0.421246
0.049427	0.379312
0.787455	0.312586
0.655673	0.706358
0.466614	0.624965
0.182047	0.728064
0.261163	0.591809
0.629350	0.205629
0.990651	0.169665
0.849249	0.490966
0.136311	0.208830
0.581478	0.711151
0.055889	0.080908
0.936970	0.366046
0.353485	0.367096
0.234051	0.701055
0.926101	0.750776
0.759482	0.414503
0.616429	0.741435
0.960009	0.605318
0.714674	0.810053
0.927059	0.327351
0.091360	0.014354
0.442667	0.210356
0.920489	0.538026
0.754130	0.573331
0.454081	0.806089
0.519225	0.246980
0.006847	0.709094
0.378381	0.427369
0.883285	0.327233
0.401553	0.601903
0.300849	0.327702
0.799563	0.670677
0.471640	0.903773
0.368647	0.687179
0.894969	0.794721
0.896577	0.933244
0.676511	0.034622
0.188339	0.155904
0.464488	0.386518
0.452695	0.929834
0.367068	0.521856
0.039908	0.628986
0.963994	0.172840
0.353806	0.761214
0.453894	0.756779
0.823064	0.225247
0.297934	0.501679
0.233379	0.759331
0.590786	0.622614
0.954571	0.039287
0.484973	0.986991
0.912840	0.549851
0.355610	0.253702
0.687594	0.867215
0.491118	0.147697
0.889910	0.549452
0.986585	0.283741
0.400193	0.166140
0.003849	0.478394
0.419525	0.916847
0.164978	0.532933
0.096517	0.338685
0.399230	0.151767
0.844391	0.192041
0.426146	0.808706
0.267752	0.793394
0.185358	0.862376
0.028823	0.296841
0.226593	0.819699
0.424837	0.151507
0.050416	0.743563
0.777455	0.550778
0.554245	0.386786
0.304212	0.815700
0.044892	0.047972
0.282277	0.058514
0.630950	0.310080
0.588057	0.886993
0.216496	0.914075
0.958786	0.100521
0.540452	0.322367
0.549580	0.784588
0.972766	0.369196
0.998222	0.654495
0.068304	0.680181
0.995834	0.218479
0.018441	0.916677
0.233449	0.137455
0.351925	0.469591
0.689018	0.923131
0.277629	0.152030
0.445526	0.020760
0.989922	0.083858
0.261309	0.844651
0.684136	0.959079
0.648920	0.834000
0.679859	0.500510
0.000295	0.160955
0.501484	0.555261
0.375665	0.089148
0.276622	0.567309
0.011908	0.754850
0.184903	0.777739
0.092434	0.191805
0.095952	0.067270
0.584270	0.713563
0.347188	0.461091
0.412287	0.218351
0.242759	0.932837
0.141868	0.913446
0.973069	0.502839
0.380180	0.181839
0.529169	0.895537
0.210614	0.347469
0.472602	0.510941
0.231199	0.869791
0.563000	0.946580
0.294473	0.971300
0.142283	0.811371
0.160409	0.449244
0.258569	0.019299
0.975925	0.103876
0.404072	0.684248
0.034554	0.810433
0.671309	0.929864
0.032284	0.220138
0.554098	0.563546
0.431166	0.687378
0.280139	0.091216
0.858285	0.789879
0.441291	0.472249
0.991028	0.548670
0.511295	0.285585
0.567500	0.904787
0.933218	0.224876
0.904315	0.648146
0.671261	0.768744
0.192593	0.420920
0.437752	0.020517
0.291075	0.822606
0.437975	0.496641
0.474938	0.468597
0.079966	0.306884
0.695814	0.315397
0.870688	0.054246
0.260586	0.317927
0.914586	0.190916
0.623130	0.352017
0.852108	0.002835
0.886961	0.484068
0.835727	0.576384
0.345352	0.295334
0.412996	0.629670
0.835583	0.234746
0.868480	0.524792
0.129771	0.653898
0.427451	0.392263
0.784545	0.249254
0.197316	0.858364
0.410332	0.021855
0.115700	0.352918
0.151094	0.932634
0.164122	0.337654
0.386171	0.458435
0.007574	0.517009
0.618798	0.024977
0.658697	0.650528
0.473561	0.337363
0.775493	0.839592
0.452696	0.213671
0.629365	0.055061
0.746952	0.786231
0.749266	0.243411
0.739572	0.960272
0.329665	0.507717
0.320910	0.355717
0.099422	0.814589
0.638935	0.038202
0.676664	0.033101
0.839161	0.222692
0.857990	0.652901
0.800620	0.929170
0.918669	0.331125
0.990606	0.168921
0.068158	0.910982
0.107493	0.159495
0.869721	0.111474
0.654870	0.189490
0.105728	0.250574
0.639542	0.052458
0.215895	0.293859
0.553115	0.661759
0.449018	0.202900
0.465339	0.007738
0.804931	0.698784
0.207416	0.909576
0.372162	0.059583
0.861669	0.572179
0.623929	0.655359
0.123312	0.568763
0.265124	0.624145
0.996388	0.028368
0.872160	0.602011
0.634177	0.227791
0.793739	0.837322
0.660835	0.257821
0.967281	0.396367
0.991591	0.461773
0.704807	0.451224
0.302821	0.801165
0.191587	0.500641
0.273527	0.168576
0.254126	0.705133
0.152240	0.884152
0.557100	0.871509
0.612853	0.989765
0.470567	0.162065
0.897830	0.010112
0.166196	0.165990
0.376546	0.150180
0.092639	0.149521
0.916285	0.075528
0.754860	0.172205
0.820228	0.270862
0.511196	0.625746
0.028732	0.167574
0.363698	0.758023
0.016224	0.021900
0.207338	0.390984
0.524279	0.897922
0.864687	0.973167
0.484098	0.245154
0.943465	0.187265
0.519952	0.480691
0.209676	0.572132
0.945304	0.480596
0.659526	0.581249
0.636330	0.474668
0.188211	0.292801
0.083819	0.554145
0.535189	0.385518
0.012537	0.513295
0.840811	0.339258
0.640297	0.948251
0.745353	0.328580
0.369873	0.260294
0.698945	0.731444
0.866666	0.815486
0.950476	0.152615
0.862093	0.020724
0.214506	0.119518
0.808543	0.456510
0.444510	0.991832
0.622265	0.089985
0.826821	0.404791
0.978092	0.496723
0.228737	0.848124
0.953524	0.247441
0.005844	0.043853
0.342539	0.171395
0.173796	0.597795
0.831956	0.067538
0.554639	0.288481
0.106024	0.504958
0.994859	0.439276
0.788700	0.478570
0.998232	0.062380
0.290614	0.999807
0.792031	0.890848
0.290935	0.045283
0.775980	0.093928
0.107460	0.723831
0.287344	0.336926
0.339929	0.837164
0.465000	0.961386
0.568145	0.500463
0.149649	0.935728
0.288211	0.547518
0.230047	0.954663
0.948384	0.964222
0.596652	0.285265
0.467210	0.992833
0.834638	0.392468
0.934341	0.302741
0.930431	0.879814
0.595054	0.839096
0.052512	0.223285
0.800863	0.441140
0.829196	0.746046
0.552423	0.600960
0.956978	0.506712
0.851202	0.895285
0.799039	0.540952
0.016726	0.564794
0.346623	0.377615
0.762136	0.110156
0.777186	0.939316
0.310175	0.103219
0.399775	0.418441
0.564333	0.656027
0.432735	0.214884
0.184358	0.620396
0.613872	0.864803
0.018116	0.004583
0.651742	0.513796
0.323638	0.928990
0.450194	0.783689
0.980591	0.721111
0.131516	0.530209
0.164917	0.368672
0.117960	0.408459
0.319466	0.442587
0.320863	0.050310
0.062326	0.189579
0.002704	0.326481
0.847834	0.088297
0.439532	0.414468
0.107524	0.815882
0.023483	0.319634
0.413268	0.797798
0.931084	0.450817
0.362654	0.115699
0.125491	0.010403
0.764213	0.590507
0.329268	0.798925
0.774570	0.358961
0.920684	0.216086
0.795890	0.563088
0.051855	0.891306
0.476259	0.440779
0.364700	0.699853
0.409243	0.640991
0.316451	0.586827
0.625007	0.884010
0.625029	0.461581
0.636579	0.346559
0.797268	0.280063
0.540390	0.577426
0.170756	0.533561
0.871989	0.332301
0.139687	0.591570
0.348224	0.756792
0.545450	0.285306
0.065079	0.080333
0.428504	0.976671
0.065438	0.338276
0.864151	0.931584
0.150032	0.368399
0.906146	0.377553
0.591010	0.679837
0.946684	0.852107
0.506414	0.742477
0.668304	0.434809
0.040747	0.365601
0.745983	0.690728
0.846538	0.160527
0.897925	0.171323
0.637667	0.095356
0.754757	0.567970
0.963116	0.897548
0.786573	0.082853
0.785978	0.062478
0.392666	0.771869
0.884911	0.370937
0.944831	0.358639
0.119849	0.285157
0.540847	0.274489
0.371928	0.565719
0.276557	0.323315
0.503566	0.293504
0.117739	0.305068
0.747592	0.438632
0.662068	0.109123
0.624107	0.960730
0.759878	0.180235
0.766039	0.599788
0.860790	0.827042
0.041419	0.040421
0.584399	0.004808
0.718625	0.569990
0.113651	0.844151
0.170511	0.197566
0.441786	0.285095
0.988097	0.725038
0.019191	0.412289
0.219406	0.228686
0.980726	0.450726
0.890992	0.203938
0.089200	0.923939
0.887368	0.674810
0.726518	0.653834
0.762121	0.506124
0.034616	0.246867
0.543075	0.732952
0.523866	0.378590
0.055128	0.659932
0.562727	0.069785
0.560854	0.972031
0.817419	0.343087
0.177354	0.034425
0.525567	0.935521
0.831923	0.291328
0.546395	0.026892
0.001988	0.214463
0.148792	0.921140
0.080040	0.631526
0.511023	0.622698
0.123599	0.903576
0.409033	0.934698
0.904603	0.696654
0.167101	0.564106
0.766916	0.698242
0.115985	0.588149
0.907954	0.332170
0.683553	0.358691
0.470275	0.104157
0.918208	0.568035
0.059666	0.816717
0.394289	0.884844
0.084794	0.346476
0.032726	0.550650
0.525857	0.374170
0.332443	0.606116
0.024962	0.911970
0.012632	0.601629
0.623509	0.536212
0.695137	0.011982
0.158577	0.012078
0.632412	0.945192
0.128934	0.944624
0.753982	0.477402
0.029929	0.077304
0.323634	0.134955
0.607194	0.198729
0.662765	0.427610
0.903377	0.804386
0.951561	0.257457
0.561173	0.700285
0.751877	0.628331
0.487686	0.939567
0.370732	0.087131
0.925254	0.637219
0.762527	0.443111
0.062974	0.568437
0.634408	0.494824
0.170300	0.985497
0.957612	0.509231
0.736019	0.136203
0.070315	0.908484
0.789107	0.411310
0.068173	0.870014
0.267033	0.211830
0.421450	0.391036
0.393590	0.049624
0.732174	0.748912
0.331366	0.217138
0.014496	0.893677
0.790209	0.197231
0.801607	0.600947
0.619173	0.563709
0.705623	0.537126
0.459065	0.615852
0.837124	0.888872
0.465792	0.289349
0.306493	0.867465
0.168496	0.639882
0.264958	0.112079
0.035700	0.845298
0.720117	0.954319
0.446629	0.909579
0.206603	0.874978
0.422605	0.837850
0.383831	0.439298
0.815848	0.075151
0.728142	0.709310
0.264996	0.286065
0.318274	0.542876
0.964584	0.919100
0.772543	0.073280
0.001908	0.339014
0.947283	0.613356
0.569061	0.271341
0.630420	0.733439
0.782783	0.214909
0.367901	0.040980
0.378866	0.352006
0.841193	0.593646
0.040726	0.221470
0.124243	0.108751
0.005669	0.513073
0.117358	0.639866
0.671530	0.212712
0.054525	0.156383
0.754738	0.383648
0.498375	0.547665
0.146015	0.449653
0.947126	0.550260
0.894435	0.737748
0.844892	0.524589
0.891259	0.773167
0.627512	0.239590
0.738958	0.644734
0.569692	0.583636
0.347416	0.388581
0.082955	0.197383
0.719452	0.256424
0.464785	0.158003
0.332050	0.613873
0.776898	0.389265
0.975392	0.808350
0.148985	0.120101
0.973893	0.996925
0.818704	0.896114
0.485311	0.948921
0.805005	0.082574
0.240779	0.947236
0.046294	0.485547
0.400969	0.525393
0.636396	0.455200
0.696747	0.512276
0.815073	0.781749
0.255623	0.130285
0.200611	0.572742
0.141623	0.329549
0.454932	0.938483
0.207672	0.890325
0.370264	0.481188
0.638943	0.181833
